area,title,community,position,tax,total_price,unit_price,hourseType,hourseSize,direction,fitment
罗湖区,小高层带电梯，外观里面楼梯都很舒适，次新房，近地铁,MR.91公馆,笋岗,,178,45420,1室1厅,39.19,北,简装
罗湖区,蔡屋围两房刚需，配套成熟，欢迎来撩,骏庭名园,地王,,292,50389,2室1厅,57.95,西北,简装
罗湖区,东湖丽苑 2室2厅 318万,东湖丽苑,百仕达,房本满五年,318,52641,2室2厅,60.41,南,精装
罗湖区,红桂皇冠一房一厅，朝东偏北，红岭地铁站,红桂皇冠,地王,房本满五年,183,43780,1室1厅,41.8,东,简装
罗湖区,华达园公寓 1室0厅 115万,华达园公寓,百仕达,,115,40940,1室0厅,28.09,西北,简装
罗湖区,银晖名居 地铁口物业 70年产权 高层电梯房,银晖名居,银湖,,130,48617,1室0厅,26.74,北,简装
罗湖区,罗湖口岸旁正规两居室，总价低，看房可约！,德兴大厦,罗湖口岸,,180,47245,2室1厅,38.1,西,精装
罗湖区,此房是大开间 28平 有外阳台 独立的厨房 洗手间。,TCL雅馨居,地王,,135,47586,1室0厅,28.37,北,精装
罗湖区,全明单间户型，总价低，业主诚心卖,东门168,螺岭,,178,73829,1室0厅,24.11,东南,简装
罗湖区,满五唯一 户型方正视野宽阔 交通便利,庐江春天公寓,笋岗,房本满五年,215,41180,2室1厅,52.21,南 北,简装
罗湖区,小户型，花园社区，带地下停车库，门口就是超市,雅仕居,清水河,,100,52247,1室0厅,19.14,南,简装
罗湖区,蓝馨苑   正规大二房三阳台   红本在手  满五年  朝南,蓝馨苑,黄贝岭,房本满五年,428,67243,2室2厅,63.65,西南,精装
罗湖区,青橙时代 1室0厅 185万,青橙时代,布心,房本满五年,185,66715,1室0厅,27.73,东北,精装
罗湖区,罗湖万象城旁，城市天地广场一房出售，满两年,城市天地广场,万象城,,255,43046,1室1厅,59.24,东南,精装
罗湖区,老街大剧院地铁口花园小区 高楼层采光好 装修好,星桂园,地王,房本满五年,145,59305,1室0厅,24.45,西,精装
罗湖区,国贸 国际名园 单房，好出租 双地铁,国际名园,春风路,房本满五年,119,49812,1室0厅,23.89,北,简装
罗湖区,双地铁口 户型方正 明厨明厅 满五唯一 稳定租客,港岛银座,地王,房本满五年,199,46129,1室1厅,43.14,东,精装
罗湖区,洪湖二街十号大院两房出售 红本在手 户型方正 采光好,洪湖二街十号大院,洪湖,房本满五年,390,54607,2室1厅,71.42,东南,简装
罗湖区,中高楼层、户型方正实用带阳台、业主诚心出售,万事达名苑,百仕达,,290,53319,2室1厅,54.39,北,精装
罗湖区,京基一百 小两房户型 满两年 诚心卖,京基一百大厦,地王,,450,77587,2室1厅,58,东,精装
罗湖区,新银座华庭 1室0厅 120万,新银座华庭,罗湖口岸,,120,50000,1室0厅,24,北,简装
罗湖区,南塘物业小户型，总价低，老街站，东门商圈,南塘物业小区,东门,,102,46682,1室0厅,21.85,南,简装
罗湖区,星湖花园 满五年唯一 红本在手 税费少 诚心出售,星湖花园,银湖,房本满五年,330,51060,2室1厅,64.63,南,简装
罗湖区,别墅区旁大一房，空气质量好，楼层采光佳,仙桐馨苑,莲塘,,155,53857,1室0厅,28.78,南,简装
罗湖区,花园式小区，中楼层，满两年，2号线、5号线黄贝岭站,金城华庭,螺岭,,295,78479,1室1厅,37.59,东北,精装
罗湖区,满五唯一税费少，老街地铁口花园式小区,星桂园,地王,房本满五年,155,58315,1室0厅,26.58,西北,简装
罗湖区,深业东岭 精装修 黄贝岭地铁站,深业东岭,黄贝岭,房本满五年,300,67100,1室1厅,44.71,东南,精装
罗湖区,旭飞华天苑，满5年红本在手，安静看花园,旭飞华天苑,清水河,房本满五年,120,42239,1室1厅,28.41,南,精装
罗湖区,装修保养好，精装修，业主诚心出售，房间采光通风好,联城美园,春风路,,210,57614,1室1厅,36.45,北,精装
罗湖区,地铁口总价低，精装修两房，业主诚心出售，,深城公寓,笋岗,,282,53797,2室1厅,52.42,南,精装
罗湖区,此房是鸿翔花园南向看花园的两房,鸿翔花园,地王,房本满五年,360,65455,2室1厅,55,东南,精装
罗湖区,丰湖花园 1室1厅 212万,丰湖花园,清水河,房本满五年,212,46188,1室1厅,45.9,东南,精装
罗湖区,此房是满五年的一房，地铁7号线笋岗站,时尚新居,笋岗,房本满五年,141,43265,1室1厅,32.59,东,精装
罗湖区,业主诚心，满五年唯一，购物读书都方便。,绿茵庭苑,布心,房本满五年,288,45326,2室1厅,63.54,东,精装
罗湖区,全明格局，大两房适合居家，环境静谧，,书院街5号大院,东门,房本满五年,475,60882,2室2厅,78.02,南,精装
罗湖区,05年花园社区，安静小户型，楼层居中，采光好。,星桂园,地王,,155,58315,1室0厅,26.58,南,精装
罗湖区,双地铁，精装修，花园社区，高层采光好,百仕达东郡,百仕达,,550,68290,2室1厅,80.54,西南,精装
罗湖区,罗湖出入境综合楼大三房 单位福利房转商品房 带车位,广东省公安厅深圳出入境签证办事处综合楼,罗湖口岸,房本满五年,560,51704,3室1厅,108.31,南,简装
罗湖区,交通生活便利 户型格局方正 通风效果好 有阳台,源兴居,洪湖,房本满五年,160,74662,1室0厅,21.43,北,精装
罗湖区,70年产权公寓 鸿翔花园大社区 高层视野好,鸿翔花园,地王,房本满五年,150,43191,1室0厅,34.73,北,简装
罗湖区,门口就是地铁口；满五唯一 购房税费少；闹中取静，,嘉景苑,笋岗,房本满五年,180,53684,1室1厅,33.53,北,简装
罗湖区,心怡花园  南向 满五唯一，无抵押,心怡花园,布心,房本满五年,418,50951,2室1厅,82.04,南,简装
罗湖区,华润湖贝二期 已签协议  满五 红本 近地铁 急售,名都大厦,螺岭,房本满五年,252,68423,1室1厅,36.83,西南,精装
罗湖区,锦缘里嘉园 1室1厅 335万,锦缘里嘉园,新秀,,335,65214,1室1厅,51.37,东,精装
罗湖区,名骏豪庭 一房一厅 中间楼层 精装修  业主诚信出售,名骏豪庭,莲塘,房本满五年,215,50000,1室1厅,43,北,精装
罗湖区,此房精装修格局方正南向楼层高采光好,京基东方颐园,螺岭,房本满五年,556,80012,2室1厅,69.49,东南,精装
罗湖区,鹏公馆，万科物业 精装修 交通方便 生活便利,鹏公馆,翠竹,,420,114567,1室2厅,36.66,西南,精装
罗湖区,文锦渡关口 交通方便 独立小区 居家舒适,龙园苑,黄贝岭,房本满五年,310,42842,2室2厅,72.36,东北,精装
罗湖区,愉天小区 红本朝南 中间楼层 双地铁,愉天小区,翠竹,,440,125715,1室0厅,35,南,简装
罗湖区,怡景花园 2室1厅 395万,怡景花园,黄贝岭,房本满五年,395,72411,2室1厅,54.55,南 北,简装
罗湖区,梨园公寓 住宅性质 大开间宜居住,梨园公寓,笋岗,房本满五年,218,59727,1室1厅,36.5,西南,其他
罗湖区,满五唯一，中间楼层，业主诚心出售，方便看房。,外贸大院,黄贝岭,房本满五年,430,59303,2室1厅,72.51,南,简装
罗湖区,丹枫白露城东1号 满两年 装修好 拎包入住 配套成熟,丹枫白露城东1号,黄贝岭,,280,40930,1室1厅,68.41,东北,精装
罗湖区,和平广场 3室1厅 445万,和平广场,地王,,445,53268,3室1厅,83.54,东南,精装
罗湖区,万科桂苑电梯小洋房四房 红本产权 带有双阁楼,万科桂苑,地王,房本满五年,900,70506,4室2厅,127.65,南,精装
罗湖区,装修好，东南向安静舒适，格局方正，近口岸地铁,鸿锦阁,黄贝岭,房本满五年,300,42803,2室2厅,70.09,东南,精装
罗湖区,次新房刚入伙，万象城花园大社区，朝南看湿地公园,中海天钻,万象城,房本满五年,1030,85301,3室2厅,120.75,南,毛坯
罗湖区,附带87平米天台面积，且已经装修好，正出租当中,绿景山庄,布心,,410,43846,3室2厅,93.51,南,精装
罗湖区,此房是满二年的一房，户型方正，大阳台，有社区花园,虹桥星座大厦,笋岗,,150,52084,1室0厅,28.8,西南,简装
罗湖区,名骏豪庭低总价，满五年唯一，看房方便，配套齐全,名骏豪庭,莲塘,房本满五年,210,49343,1室1厅,42.56,北,精装
罗湖区,旺业豪苑新上两房一厅，户型方正、环境好、刚需必选房,旺业豪苑,东门,房本满五年,255,52600,2室1厅,48.48,西北,简装
罗湖区,正南朝向3房 适中楼层 视野开阔  通透户型,翠盈嘉园,洪湖,房本满五年,460,55617,3室1厅,82.71,南,简装
罗湖区,岭南公司住宅楼 3室1厅 435万,岭南公司住宅楼,地王,房本满五年,435,46130,3室1厅,94.3,南,简装
罗湖区,莲馨家园三房，靠山安静，2017年新房，看了就喜欢,莲馨家园,莲塘,房本满五年,565,62974,3室1厅,89.72,南,精装
罗湖区,看花园 靠翠竹山 光线视野好 红本在手,阳光绿地家园,百仕达,房本满五年,235,58957,2室1厅,39.86,东南,精装
罗湖区,翠盈嘉园精装修两房出售 户型方正楼层高采光好。,翠盈嘉园,洪湖,房本满五年,395,56534,2室1厅,69.87,北,精装
罗湖区,房子满二年业主自住 精装修 卧室出阳台，安静不吵。,庐江春天公寓,笋岗,,238,45586,2室1厅,52.21,北,精装
罗湖区,满五年 红本在手 税费少 花园社区 精装修 户型方正,中信星光名庭,东门,房本满五年,490,68208,2室1厅,71.84,西南,精装
罗湖区,罗湖大厦 2室1厅 245万,罗湖大厦,春风路,房本满五年,245,43939,2室1厅,55.76,南,精装
罗湖区,小区住家环境好 ，近七号线田贝站。,合正星园,翠竹,,920,86859,3室1厅,105.92,西南,精装
罗湖区,168热卖户型，诚心卖，装修好。,东门168,螺岭,,178,77764,1室0厅,22.89,东南,简装
罗湖区,好房业主诚心出售 花园小区   蔡屋围商圈 看房方便,经典家园,地王,房本满五年,700,57448,3室2厅,121.85,北,精装
罗湖区,港岛银座 老街地铁口 厨房改小了 满五年 红本 税少,港岛银座,地王,房本满五年,188,45798,1室0厅,41.05,西南,精装
罗湖区,此房是虹桥星座的大一房，大飘窗，户型方正，明厨明卫,虹桥星座大厦,笋岗,,145,50348,1室0厅,28.8,南,精装
罗湖区,金迪名苑    太安地铁站    一房一厅  配好好,金迪名苑,布心,房本满五年,355,97341,1室1厅,36.47,东南,简装
罗湖区,地铁口物业  东门天下 精装大一房出售  随时看房,东门天下,东门,房本满五年,310,60785,1室1厅,51,南 北,精装
罗湖区,黄贝岭地铁口 京基一房 螺岭未用 精装高层 总价低,凤凰印象,螺岭,房本满五年,308,70708,1室1厅,43.56,东北,精装
罗湖区,聚宝花园，莲塘中 心，安静看园林，高拓展户型,聚宝花园,莲塘,,345,43705,2室1厅,78.94,东 北,精装
罗湖区,中楼层，采光好，标准一房，视野不错,鹏公馆,翠竹,,415,101567,1室1厅,40.86,北,精装
罗湖区,东门168，正规一房一厅，业主诚心卖,东门168,螺岭,,240,61131,1室1厅,39.26,东,简装
罗湖区,户型方正优质一房，满五唯一，红本在手，明厨明卫,祥福雅居,笋岗,,175,56452,1室0厅,31,南,简装
罗湖区,业主诚心出售，公园里的家，户型方正，配套齐全。,旺业豪苑,东门,,410,50749,3室1厅,80.79,东南,精装
罗湖区,田心庆云花园 社区大三房 满五红本在手 花园小区,田心庆云花园,笋岗,,372,40786,3室2厅,91.21,北,简装
罗湖区,此房满五年，厅出阳台，装修保养好,新世界鹿茵翠地,莲塘,房本满五年,550,52123,3室2厅,105.52,东,精装
罗湖区,鸿翔花园大阳台精装单间，正南向绿色景观好,鸿翔花园,地王,房本满五年,195,43372,1室0厅,44.96,南,精装
罗湖区,龙屋住宅小区 华润八成签约率  户型方正,龙屋小区,翠竹,,650,68328,4室2厅,95.13,南,简装
罗湖区,世界金融复式两房 满二年精装修,世界金融中心,万象城,房本满五年,260,57778,2室1厅,45,北,精装
罗湖区,诚心出售，好地段，户型方正，通风良好，采光极好,缤纷时代家园,螺岭,房本满五年,485,80807,2室1厅,60.02,东南,精装
罗湖区,嘉宝田花园三期  4+1房  户型方正 大阳台加阁楼,嘉宝田花园,笋岗,房本满五年,760,82154,5室2厅,92.51,北,精装
罗湖区,海富花园 精装两房 高楼层 居家舒适 交通便利 近地铁,海富花园,黄贝岭,,313,43149,2室1厅,72.54,东北,精装
罗湖区,莲塘+鹏兴社区+仙湖脚下+过户快+适合居家,鹏兴花园一期,莲塘,房本满五年,525,50848,3室2厅,103.25,南 北,简装
罗湖区,罗湖区朝南三房 双阳台通风采光 满两年看房方便,丰湖花园,清水河,,350,42709,3室1厅,81.95,南,精装
罗湖区,风格名苑满五唯一，高层朝东单间，装修好,风格名苑,地王,房本满五年,200,64371,1室0厅,31.07,东,简装
罗湖区,祥福雅居  高层西向一房一厅  红本在手  满五年唯一,祥福雅居,笋岗,房本满五年,220,60241,1室1厅,36.52,西,精装
罗湖区,东湖大厦 正规三房 怡景地铁站 新装修,东湖大厦,黄贝岭,,470,45605,3室1厅,103.06,东南,其他
罗湖区,城市天地广场 1室1厅 260万,城市天地广场,万象城,,260,51938,1室1厅,50.06,南,精装
罗湖区,口岸物业 双地铁物业 交通方便,新银座华庭,罗湖口岸,,122,51783,1室0厅,23.56,北,简装
罗湖区,红本在手。待改造老社区，隶属翠园中學招生范围！,景贝北小区,黄贝岭,房本满五年,450,60976,2室1厅,73.8,北 南,其他
罗湖区,鸿翔花园大三房，满两年无增值税，花园居家社区,鸿翔花园,地王,,820,81544,3室1厅,100.56,东南 南,其他
罗湖区,螺岭加文锦翠园 满四年 70年产权 低楼层大三房,华丽小区,螺岭,,520,61964,3室2厅,83.92,南,其他
罗湖区,翠园，将装修，诚心出售，价格可谈，黄贝岭地铁口,深业东岭,黄贝岭,房本满五年,430,67073,2室2厅,64.11,南,其他
罗湖区,满五唯一，红本在手，花园社区南向刚需两房,经典家园,地王,,425,75502,2室1厅,56.29,西南,简装
罗湖区,东门天下，精装修两房， 诚心出售,东门天下,东门,房本满五年,410,61831,2室1厅,66.31,南,其他
罗湖区,客户急卖标准一房一厅出租中！！！,城市天地广场,万象城,,290,50400,1室1厅,57.54,东,其他
罗湖区,东门168 1室0厅 190万,东门168,螺岭,,190,82323,1室0厅,23.08,东南,其他
罗湖区,房子是复式商务公寓，交通便利，总价便宜，复式一房,怡泰大厦,黄贝岭,,80,23711,1室1厅,33.74,东,精装
罗湖区,鹏兴花园一期 95.77平 3房 朝南 格局方正,鹏兴花园一期,莲塘,房本满五年,520,54297,3室2厅,95.77,南 北,简装
罗湖区,雍翠豪园精装修两房 满五年税费少 带电梯小高层,雍翠豪园,莲塘,房本满五年,350,57302,2室1厅,61.08,北,其他
罗湖区,双城世纪 两房一厅  业主诚心放卖,双城世纪,罗湖口岸,房本满五年,338,46847,2室1厅,72.15,东南,其他
罗湖区,大社区 高楼层安静看花园 三房两卫 红本在手 有车位,鹏兴花园二期,莲塘,房本满五年,680,65022,3室1厅,104.58,北,精装
罗湖区,罗湖区卧龙阁正规大三房  满5唯一费用少,卧龙阁,新秀,房本满五年,390,46518,3室1厅,83.84,西北,其他
罗湖区,东门168大开间主打明窗户型 明厨独卫 低总价,东门168,螺岭,,180,93848,1室0厅,19.18,南,精装
罗湖区,缤纷时代精品一房  户型方正 业主诚心出售,缤纷时代家园,螺岭,,300,90855,1室1厅,33.02,西北,其他
罗湖区,户型方正，3号线和7号线双地铁口物业，居家环境好,合正星园,翠竹,房本满五年,1020,90724,5室2厅,112.43,西北,精装
罗湖区,实用三居，户型较方正，使用面积大，得房率高。,洪湖路54号,洪湖,房本满五年,400,40938,3室2厅,97.71,南 北,其他
罗湖区,近地铁靠洪湖公园户型方正 适合居住,鹏公馆,翠竹,,370,132143,1室1厅,28,东,精装
罗湖区,大澎花园 电梯两房 满五年唯一 厅出阳台朝南,大澎花园,新秀,房本满五年,365,46104,3室1厅,79.17,南,其他
罗湖区,幸福里雅居 2室2厅 830万,幸福里雅居,万象城,房本满五年,830,87562,2室2厅,94.79,北,精装
